IGenbank ID,Gene,Gene_category,Subcategory1,Subcategory2,Organism,Lineage,#TH-->JM,#NTH-->JM,#TI-->JM,#NTI-->JM
292676188,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingobium japonicum UT26S,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingobium;species:Sphingobium japonicum;,448,451,,2671
381202959,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingobium yanoikuyae XLDN2-5,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingobium;species:Sphingobium yanoikuyae;,2231,1416,431,17286
381200174,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingobium yanoikuyae XLDN2-5,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingobium;species:Sphingobium yanoikuyae;,430,323,1178,1372
381200456,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingobium yanoikuyae XLDN2-5,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingobium;species:Sphingobium yanoikuyae;,,665,,
357974004,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingomonas sp. KC8,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingomonas;,2173,,382,
90074747,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingomonas sp. A1,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingomonas;,,234,765,520
383644389,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingomonas elodea ATCC 31461,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingomonas;species:Sphingomonas elodea;,970,627,472,537
148499303,fepA_iron,Metal Homeostasis,Iron,Transport,Sphingomonas wittichii RW1,superkingdom:Bacteria;phylum:Proteobacteria;class:Alphaproteobacteria;order:Sphingomonadales;family:Sphingomonadaceae;genus:Sphingomonas;species:Sphingomonas wittichii;,368,1030,406,2414
374665598,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderiales bacterium JOSHI_001,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;,,362,,380
293603160,fepA_iron,Metal Homeostasis,Iron,Transport,Achromobacter piechaudii ATCC 43553,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Alcaligenaceae;genus:Achromobacter;species:Achromobacter piechaudii;,,555,,1319
338781603,fepA_iron,Metal Homeostasis,Iron,Transport,Achromobacter xylosoxidans AXX-A,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Alcaligenaceae;genus:Achromobacter;species:Achromobacter xylosoxidans;,,2667,730,15555
317407157,fepA_iron,Metal Homeostasis,Iron,Transport,Achromobacter xylosoxidans C54,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Alcaligenaceae;genus:Achromobacter;species:Achromobacter xylosoxidans;,,356,1342,3241
330429091,fepA_iron,Metal Homeostasis,Iron,Transport,Pusillimonas sp. T7-7,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Alcaligenaceae;genus:Pusillimonas;,2088,7201,5370,6091
357935489,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderia sp. YI23,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Burkholderia;,19552,85933,45316,20884
295699953,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderia sp. CCGE1002,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Burkholderia;,26019,6593,11134,17546
325527700,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderia sp. TJI49,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Burkholderia;,879,650,776,2607
187717774,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderia phytofirmans PsJN,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Burkholderia;species:Burkholderia phytofirmans;,,420,,412
390566600,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderia terrae BS001,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Burkholderia;species:Burkholderia terrae;,,300,,322
91779187,fepA_iron,Metal Homeostasis,Iron,Transport,Burkholderia xenovorans LB400,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Burkholderia;species:Burkholderia xenovorans;,,,353,226
93358144,fepA_iron,Metal Homeostasis,Iron,Transport,Cupriavidus metallidurans CH34,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Cupriavidus;species:Cupriavidus metallidurans;,2164,5351,35368,2269
319742833,fepA_iron,Metal Homeostasis,Iron,Transport,Lautropia mirabilis ATCC 51599,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Burkholderiaceae;genus:Lautropia;species:Lautropia mirabilis;,1098,3266,642,1554
221731301,fepA_iron,Metal Homeostasis,Iron,Transport,Acidovorax ebreus TPSY,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Comamonadaceae;genus:Acidovorax;species:Acidovorax ebreus;,5617,3087,3204,18313
262211039,fepA_iron,Metal Homeostasis,Iron,Transport,Comamonas testosteroni CNB-2,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Comamonadaceae;genus:Comamonas;species:Comamonas testosteroni;,,,,208
91788326,fepA_iron,Metal Homeostasis,Iron,Transport,Polaromonas sp. JS666,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Comamonadaceae;genus:Polaromonas;,,216,,673
337279293,fepA_iron,Metal Homeostasis,Iron,Transport,Ramlibacter tataouinensis TTB310,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Comamonadaceae;genus:Ramlibacter;species:Ramlibacter tataouinensis;,1721,8391,9800,5524
134096458,fepA_iron,Metal Homeostasis,Iron,Transport,Herminiimonas arsenicoxydans,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Oxalobacteraceae;genus:Herminiimonas;,,341,3513,1671
152981258,fepA_iron,Metal Homeostasis,Iron,Transport,Janthinobacterium sp. Marseille,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Oxalobacteraceae;genus:Janthinobacterium;,1000,396,2895,1026
152982353,fepA_iron,Metal Homeostasis,Iron,Transport,Janthinobacterium sp. Marseille,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Oxalobacteraceae;genus:Janthinobacterium;,,273,446,
319805305,fepA_iron,Metal Homeostasis,Iron,Transport,Sutterella wadsworthensis 3_1_45B,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Burkholderiales;family:Sutterellaceae;genus:Sutterella;species:Sutterella wadsworthensis;,,,630,
91710244,fepA_iron,Metal Homeostasis,Iron,Transport,Methylobacillus flagellatus KT,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Methylophilales;family:Methylophilaceae;genus:Methylobacillus;species:Methylobacillus flagellatus;,2294,4254,17483,1768
34103540,fepA_iron,Metal Homeostasis,Iron,Transport,Chromobacterium violaceum ATCC 12472,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Neisseriales;family:Neisseriaceae;genus:Chromobacterium;species:Chromobacterium violaceum;,885,1620,936,646
325265941,fepA_iron,Metal Homeostasis,Iron,Transport,Kingella denitrificans ATCC 33394,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Neisseriales;family:Neisseriaceae;genus:Kingella;species:Kingella denitrificans;,3866,1118,2920,4230
237865873,fepA_iron,Metal Homeostasis,Iron,Transport,Kingella oralis ATCC 51147,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Neisseriales;family:Neisseriaceae;genus:Kingella;species:Kingella oralis;,10996,5860,6712,7457
325530901,fepA_iron,Metal Homeostasis,Iron,Transport,Nitrosomonas sp. AL212,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Nitrosomonadales;family:Nitrosomonadaceae;genus:Nitrosomonas;,,290,1293,397
339484539,fepA_iron,Metal Homeostasis,Iron,Transport,Nitrosomonas sp. Is79A3,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Nitrosomonadales;family:Nitrosomonadaceae;genus:Nitrosomonas;,,,,266
119898121,fepA_iron,Metal Homeostasis,Iron,Transport,Azoarcus sp. BH72,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Rhodocyclales;family:Rhodocyclaceae;genus:Azoarcus;,906,3331,799,412
358638310,fepA_iron,Metal Homeostasis,Iron,Transport,Azoarcus sp. KH32C,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Rhodocyclales;family:Rhodocyclaceae;genus:Azoarcus;,368,177,,160
372488572,fepA_iron,Metal Homeostasis,Iron,Transport,Dechlorosoma suillum PS,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Rhodocyclales;family:Rhodocyclaceae;genus:Azospira;species:Azospira oryzae;,,434,,460
71849260,fepA_iron,Metal Homeostasis,Iron,Transport,Dechloromonas aromatica RCB,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Rhodocyclales;family:Rhodocyclaceae;genus:Dechloromonas;species:Dechloromonas aromatica;,598,1078,615,1974
334130165,fepA_iron,Metal Homeostasis,Iron,Transport,Methyloversatilis universalis FAM5,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Rhodocyclales;family:Rhodocyclaceae;genus:Methyloversatilis;species:Methyloversatilis universalis;,,639,,1014
237654497,fepA_iron,Metal Homeostasis,Iron,Transport,Thauera sp. MZ1T,superkingdom:Bacteria;phylum:Proteobacteria;class:Betaproteobacteria;order:Rhodocyclales;family:Rhodocyclaceae;genus:Thauera;,,,449,
301060321,fepA_iron,Metal Homeostasis,Iron,Transport,delta proteobacterium NaphS2,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;,470,430,727,414
302341571,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfarculus baarsii DSM 2075,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfarculales;family:Desulfarculaceae;genus:Desulfarculus;species:Desulfarculus baarsii;,2685,9064,3306,5664
302342208,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfarculus baarsii DSM 2075,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfarculales;family:Desulfarculaceae;genus:Desulfarculus;species:Desulfarculus baarsii;,,1735,1861,6253
308272648,fepA_iron,Metal Homeostasis,Iron,Transport,uncultured Desulfobacterium sp.,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfobacterales;family:Desulfobacteraceae;genus:Desulfobacterium;,915,,,
223694292,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfobacterium autotrophicum HRM2,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfobacterales;family:Desulfobacteraceae;genus:Desulfobacterium;species:Desulfobacterium autotrophicum;,,,,535
320354976,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfobulbus propionicus DSM 2032,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfobacterales;family:Desulfobulbaceae;genus:Desulfobulbus;species:Desulfobulbus propionicus;,480,185,,668
50877870,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfotalea psychrophila LSv54,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfobacterales;family:Desulfobulbaceae;genus:Desulfotalea;species:Desulfotalea psychrophila;,1001,305,,1701
257797823,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfohalobium retbaense DSM 5692,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfovibrionales;family:Desulfohalobiaceae;genus:Desulfohalobium;species:Desulfohalobium retbaense;,,,,544
95134942,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfuromonas acetoxidans DSM 684,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Desulfuromonadaceae;genus:Desulfuromonas;species:Desulfuromonas acetoxidans;,8783,6973,4288,22901
95929435,fepA_iron,Metal Homeostasis,Iron,Transport,Desulfuromonas acetoxidans DSM 684,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Desulfuromonadaceae;genus:Desulfuromonas;species:Desulfuromonas acetoxidans;,901,658,815,629
320126535,fepA_iron,Metal Homeostasis,Iron,Transport,Geobacter sp. M18,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Geobacteraceae;genus:Geobacter;,970,1033,682,6990
189424180,fepA_iron,Metal Homeostasis,Iron,Transport,Geobacter lovleyi SZ,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Geobacteraceae;genus:Geobacter;species:Geobacter lovleyi;,,,1463,
77546074,fepA_iron,Metal Homeostasis,Iron,Transport,Pelobacter carbinolicus DSM 2380,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Pelobacteraceae;genus:Pelobacter;species:Pelobacter carbinolicus;,,1069,839,572
118579807,fepA_iron,Metal Homeostasis,Iron,Transport,Pelobacter propionicus DSM 2379,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Pelobacteraceae;genus:Pelobacter;species:Pelobacter propionicus;,43009,8336,7221,6828
118502399,fepA_iron,Metal Homeostasis,Iron,Transport,Pelobacter propionicus DSM 2379,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Pelobacteraceae;genus:Pelobacter;species:Pelobacter propionicus;,,837,,304
118579666,fepA_iron,Metal Homeostasis,Iron,Transport,Pelobacter propionicus DSM 2379,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Pelobacteraceae;genus:Pelobacter;species:Pelobacter propionicus;,,543,,
118580493,fepA_iron,Metal Homeostasis,Iron,Transport,Pelobacter propionicus DSM 2379,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Desulfuromonadales;family:Pelobacteraceae;genus:Pelobacter;species:Pelobacter propionicus;,,,,251
297171116,fepA_iron,Metal Homeostasis,Iron,Transport,uncultured myxobacterium HF0200_19H16,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Myxococcales;,,261,,
310823965,fepA_iron,Metal Homeostasis,Iron,Transport,Stigmatella aurantiaca DW4/3-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Myxococcales;family:Cystobacteraceae;genus:Stigmatella;species:Stigmatella aurantiaca;,,318,,2055
383455525,fepA_iron,Metal Homeostasis,Iron,Transport,Corallococcus coralloides DSM 2259,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Myxococcales;family:Myxococcaceae;genus:Corallococcus;species:Corallococcus coralloides;,,2268,,273
338535615,fepA_iron,Metal Homeostasis,Iron,Transport,Myxococcus fulvus HW-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Myxococcales;family:Myxococcaceae;genus:Myxococcus;species:Myxococcus fulvus;,5243,14718,37713,18805
108763467,fepA_iron,Metal Homeostasis,Iron,Transport,Myxococcus xanthus DK 1622,superkingdom:Bacteria;phylum:Proteobacteria;class:Deltaproteobacteria;order:Myxococcales;family:Myxococcaceae;genus:Myxococcus;species:Myxococcus xanthus;,976,6521,2196,6047
257441443,fepA_iron,Metal Homeostasis,Iron,Transport,Campylobacter gracilis RM3268,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Campylobacteraceae;genus:Campylobacter;species:Campylobacter gracilis;,,275,,
390193856,fepA_iron,Metal Homeostasis,Iron,Transport,Sulfurospirillum barnesii SES-3,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Campylobacteraceae;genus:Sulfurospirillum;species:Sulfurospirillum barnesii;,,368,,
268680179,fepA_iron,Metal Homeostasis,Iron,Transport,Sulfurospirillum deleyianum DSM 6946,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Campylobacteraceae;genus:Sulfurospirillum;species:Sulfurospirillum deleyianum;,1179,549,1202,343
229373044,fepA_iron,Metal Homeostasis,Iron,Transport,Helicobacter bilis ATCC 43879,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Helicobacter;species:Helicobacter bilis;,495,418,,
237750761,fepA_iron,Metal Homeostasis,Iron,Transport,Helicobacter bilis ATCC 43879,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Helicobacter;species:Helicobacter bilis;,,416,592,280
253511194,fepA_iron,Metal Homeostasis,Iron,Transport,Helicobacter canadensis MIT 98-5491,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Helicobacter;species:Helicobacter canadensis;,,,,291
32262270,fepA_iron,Metal Homeostasis,Iron,Transport,Helicobacter hepaticus ATCC 51449,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Helicobacter;species:Helicobacter hepaticus;,,154,,
239523687,fepA_iron,Metal Homeostasis,Iron,Transport,Helicobacter pullorum MIT 98-5489,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Helicobacter;species:Helicobacter pullorum;,1390,630,455,395
313682604,fepA_iron,Metal Homeostasis,Iron,Transport,Sulfuricurvum kujiense DSM 16994,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Sulfuricurvum;species:Sulfuricurvum kujiense;,,203,521,212
78497743,fepA_iron,Metal Homeostasis,Iron,Transport,Sulfurimonas denitrificans DSM 1251,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Sulfurimonas;species:Sulfurimonas denitrificans;,,284,,324
34483017,fepA_iron,Metal Homeostasis,Iron,Transport,Wolinella succinogenes,superkingdom:Bacteria;phylum:Proteobacteria;class:Epsilonproteobacteria;order:Campylobacterales;family:Helicobacteraceae;genus:Wolinella;,,701,671,850
385279577,fepA_iron,Metal Homeostasis,Iron,Transport,gamma proteobacterium BDW918,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;,864,1123,430,8070
304312226,fepA_iron,Metal Homeostasis,Iron,Transport,gamma proteobacterium HdN1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;,1673,714,438,295
386286191,fepA_iron,Metal Homeostasis,Iron,Transport,gamma proteobacterium BDW918,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;,380,,,
334704652,fepA_iron,Metal Homeostasis,Iron,Transport,Aeromonas caviae Ae398,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Aeromonadales;family:Aeromonadaceae;genus:Aeromonas;species:Aeromonas caviae;,,,,230
328805474,fepA_iron,Metal Homeostasis,Iron,Transport,Aeromonas veronii B565,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Aeromonadales;family:Aeromonadaceae;genus:Aeromonas;species:Aeromonas veronii;,,1558,,330
374570142,fepA_iron,Metal Homeostasis,Iron,Transport,Alishewanella jeotgali KCTC 22429,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Alteromonadaceae;genus:Alishewanella;species:Alishewanella jeotgali;,,691,432,1307
311695893,fepA_iron,Metal Homeostasis,Iron,Transport,Marinobacter adhaerens HP15,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Alteromonadaceae;genus:Marinobacter;species:Marinobacter adhaerens;,,1808,1151,329
149376854,fepA_iron,Metal Homeostasis,Iron,Transport,Marinobacter algicola DG893,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Alteromonadaceae;genus:Marinobacter;species:Marinobacter algicola;,863,699,472,287
372273101,fepA_iron,Metal Homeostasis,Iron,Transport,Marinobacterium stanieri S30,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Alteromonadaceae;genus:Marinobacterium;species:Marinobacterium stanieri;,,401,,
372272971,fepA_iron,Metal Homeostasis,Iron,Transport,Marinobacterium stanieri S30,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Alteromonadaceae;genus:Marinobacterium;species:Marinobacterium stanieri;,,617,,407
336282063,fepA_iron,Metal Homeostasis,Iron,Transport,Idiomarina sp. A28L,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Idiomarinaceae;genus:Idiomarina;,471,1304,497,3139
85711835,fepA_iron,Metal Homeostasis,Iron,Transport,Idiomarina baltica OS145,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Idiomarinaceae;genus:Idiomarina;species:Idiomarina baltica;,453,,,
315015315,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas sp. SM9913,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;,550,,,
392536055,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas arctica A 37-1-2,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas arctica;,2897,5940,48379,6183
392535036,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas arctica A 37-1-2,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas arctica;,,1640,,
392308574,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas citrea NCIMB 1889,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas citrea;,379,388,,1435
332036639,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas haloplanktis ANT/505,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas haloplanktis;,,333,461,623
77362034,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas haloplanktis TAC125,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas haloplanktis;,,188,349,355
76876786,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas haloplanktis TAC125,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas haloplanktis;,,371,,2062
392553291,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas spongiae UST010723-006,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas spongiae;,1707,,,
88820333,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas tunicata D2,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas tunicata;,3511,5731,2396,2024
88860350,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas tunicata D2,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas tunicata;,,212,,186
88818528,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas tunicata D2,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas tunicata;,,172,,
392556921,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas undina NCIMB 2128,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas undina;,11199,13810,98197,14653
392555139,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudoalteromonas undina NCIMB 2128,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Pseudoalteromonadaceae;genus:Pseudoalteromonas;species:Pseudoalteromonas undina;,,221,,
119768027,fepA_iron,Metal Homeostasis,Iron,Transport,Shewanella amazonensis SB2B,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Shewanellaceae;genus:Shewanella;species:Shewanella amazonensis;,1493,520,791,469
163749200,fepA_iron,Metal Homeostasis,Iron,Transport,Shewanella benthica KT99,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Shewanellaceae;genus:Shewanella;species:Shewanella benthica;,,235,,
114565158,fepA_iron,Metal Homeostasis,Iron,Transport,Shewanella frigidimarina NCIMB 400,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;family:Shewanellaceae;genus:Shewanella;species:Shewanella frigidimarina;,,,345,
237685892,fepA_iron,Metal Homeostasis,Iron,Transport,Teredinibacter turnerae T7901,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Alteromonadales;genus:Teredinibacter;species:Teredinibacter turnerae;,,165,490,
